probabilistic frequency temporal logic	[ 6.          0.66499432  1.         -1.        ]
ctl\star	[10.          0.58367838  1.          0.        ]
each system	[14.          0.67743206  0.          0.        ]
spatial coframe	[48.          0.67353243  1.         -1.        ]
\sf v$	[24.         0.7631413  0.        -1.       ]
problem according	[10.          0.77672189  0.          0.        ]
enable automated verification	[21.          0.58417591  0.          0.        ]
formalization constitutes	[37.          0.60921483  1.          0.        ]
an inlined monitor	[35.          0.63122954  1.          0.        ]
style annotations	[32.          0.65486594  2.         -1.        ]
homological algebra structures	[8.         0.62058515 0.         0.        ]
the library	[16.          0.77039035  0.         -1.        ]
model program	[25.          0.60724688  1.         -1.        ]
mathematical discourse	[11.          0.61274291  0.         -1.        ]
the matita interactive theorem prover	[45.          0.67034371  2.          0.        ]
the standard modal logic	[18.          0.70624431  0.          0.        ]
vector analysis	[31.          0.68920545  2.         -1.        ]
a logic concurrent constraint language	[16.          0.74930788  0.          0.        ]
logic concurrent constraint language	[21.          0.69548136  1.         -2.        ]
logic concurrent constraint language based	[21.          0.69347767  1.          0.        ]
the concurrent constraint paradigm	[14.          0.76405224  0.          0.        ]
2013	[19.         0.7249724  0.        -1.       ]
missing proofs	[18.          0.69926969  0.         -1.        ]
unbounded symmetric random walk	[8.         0.67580287 0.         0.        ]
random walk	[ 8.          0.68654214  0.         -1.        ]
three flavours	[7.         0.61208876 0.         0.        ]
abstract probabilistic algebras	[18.          0.60061371  0.         -1.        ]
a semilattice block mal'tsev algebra	[22.          0.64222747  2.          0.        ]
semilattice block mal'tsev algebra	[25.          0.65560105  2.         -1.        ]
the time	[48.          0.65929594  1.          0.        ]
expressive decidable logics	[ 9.          0.64925581  0.         -1.        ]
also suitable	[8.         0.74083761 0.         0.        ]
z	[0 0 0 0]
positive fragments	[22.          0.54839062  0.          0.        ]
temporal or modal logics	[10.          0.73232515  0.          0.        ]
the logical formalism	[21.          0.64299516  0.          0.        ]
the right choice	[26.          0.69632716  1.          0.        ]
the proof search	[28.          0.65642646  1.          0.        ]
implement different strategies	[3.         0.69478027 0.         0.        ]
\emph{fair simulation	[9.         0.57417573 0.         0.        ]
omega - regular large sets	[35.          0.60674894  0.          0.        ]
regular large sets	[32.          0.61369597  0.         -2.        ]
regular large sets coincide	[31.          0.61557228  0.          0.        ]
milner property	[31.          0.64804125  1.         -1.        ]
relations among layers	[12.         0.6949204  0.         0.       ]
different connectives	[ 3.          0.75444305  0.         -1.        ]
hurkens 's paradox	[27.         0.6300285  1.         0.       ]
for- ward invariants	[50.         0.6413842  1.         0.       ]
ward	[50.          0.64223604  1.         -2.        ]
ward invariants	[50.          0.64392825  1.         -1.        ]
whereas recently formal operational semantics	[15.          0.68979789  0.          0.        ]
recently formal operational semantics	[14.          0.70289864  0.         -1.        ]
an improvement	[9.         0.65043069 0.         0.        ]
( boolean	[31.         0.6108847  1.         0.       ]
calculus via	[24.          0.62121601  1.          0.        ]
our labelled calculus	[50.          0.61750306  0.          0.        ]
oriented	[31.          0.63080135  1.         -4.        ]
logic mso+u	[5.         0.69568951 0.         0.        ]
embed syntactic restrictions	[14.          0.68802298  2.          0.        ]
these systems	[50.          0.63255094  0.          0.        ]
type judgment	[25.          0.65594781  0.         -1.        ]
the major novelty	[26.          0.68211078  0.          0.        ]
normann	[6.         0.73926351 0.         0.        ]
an asynchronous closed loop system	[19.          0.75341782  0.          0.        ]
design methodologies	[ 3.          0.83214623  0.         -1.        ]
full mll	[ 6.          0.64708437  2.         -1.        ]
the pspace - hardness result	[19.          0.74035569  1.          0.        ]
hardness result	[23.          0.70274581  2.         -2.        ]
hardness result extends	[23.          0.70215469  2.          0.        ]
other labels	[5.        0.6163321 0.        0.       ]
characterises	[9.        0.8177165 0.        0.       ]
check safety	[16.         0.6576266  0.         0.       ]
pseudo - boolean	[48.          0.68683925  0.         -1.        ]
pseudo - boolean objective functions	[47.          0.68942164  0.          0.        ]
objective functions	[46.          0.68630133  0.         -2.        ]
represent rule	[10.         0.8130242  0.         0.       ]
rule - based languages	[10.          0.81185499  0.          0.        ]
those trajectories	[26.          0.63702133  1.          0.        ]
a 2nexptime - upper bound	[28.          0.64371797  1.          0.        ]
2nexptime	[25.          0.65802469  1.         -2.        ]
2nexptime - upper bound	[29.          0.63789774  1.         -1.        ]
a formal meta - language	[12.          0.66646889  0.          0.        ]
language represents subproofs	[20.          0.71202088  0.          0.        ]
subproofs	[19.          0.72363888  0.         -1.        ]
relevancy	[8.         0.66326239 0.         0.        ]
a heuristic principle	[9.         0.73260329 1.         0.        ]
the call	[15.          0.63109339  0.          0.        ]
any reachable global state	[28.          0.60088893  0.          0.        ]
$ \omega$-regular specifications	[25.          0.60910611  1.          0.        ]
\omega$-regular specifications	[27.          0.59759662  1.         -1.        ]
the probability	[39.          0.62826453  1.          0.        ]
also decidable	[20.          0.60304915  2.          0.        ]
satisfiable constraints generates	[26.         0.6568482  0.         0.       ]
our proofs	[30.          0.64893948  1.         -1.        ]
set theoretical formalism event	[14.          0.69084437  0.         -1.        ]
safety criterion	[ 9.          0.71514796  0.         -1.        ]
a polynomially	[24.          0.67061861  0.          0.        ]
polynomially bounded	[23.         0.6788719  0.        -1.       ]
polynomially bounded translation	[23.          0.67677295  0.          0.        ]
m - imply	[26.          0.63267878  0.          0.        ]
statman	[ 2.          0.99317217  0.         -2.        ]
statman result	[ 2.          0.99238944  0.         -1.        ]
structural logic satisfying	[27.          0.66887273  0.          0.        ]
directly representable	[15.          0.57896633  0.          0.        ]
the linear - algebraic $ \lambda$-calculus	[25.          0.62253794  0.          0.        ]
finite language	[ 5.          0.71064351  1.         -1.        ]
then , different determinizations	[16.          0.64311736  0.          0.        ]
the earlier work	[36.         0.6183205  0.         0.       ]
add expressive power	[41.          0.61753789  1.          0.        ]
sending communication links	[25.          0.59169286  2.          0.        ]
barbed bisimilarity	[23.          0.69390994  0.          0.        ]
such behavioral equivalences	[17.          0.59705576  0.          0.        ]
sequential components interacting asynchronously	[6.         0.69818564 0.         0.        ]
the translated formula	[14.          0.70162442  0.          0.        ]
multistep strategies reducing	[16.          0.68506087  1.          0.        ]
ultimately	[38.          0.68250099  0.          0.        ]
several extensions	[ 5.          0.69967433  1.         -1.        ]
pullbacks	[17.          0.76141477  1.         -1.        ]
monomorphisms	[16.          0.77428119  1.         -1.        ]
a mathematical model	[20.          0.65805555  0.          0.        ]
semantic notion	[ 3.          0.65452439  0.         -1.        ]
abstraction model	[ 3.          0.72150932  1.         -1.        ]
data tree automata	[12.          0.62991878  0.         -1.        ]
promising tool	[ 4.          0.67981751  0.         -1.        ]
the zeroconf protocol	[25.          0.73632085  1.          0.        ]
zeroconf	[25.          0.73686076  1.         -2.        ]
logics encompassing	[19.          0.62827615  0.          0.        ]
themselves	[6.         0.77553543 0.         0.        ]
some interesting analogies	[15.          0.72107862  2.          0.        ]
our understanding	[44.         0.6419718  0.         0.       ]
a hierarchy result	[16.          0.60765648  1.          0.        ]
dual - free game logic	[26.          0.63425035  2.          0.        ]
clause set schema aided	[12.          0.64066114  1.          0.        ]
schema aided	[13.          0.63993149  1.         -1.        ]
the original process	[28.          0.70740792  1.          0.        ]
the overall abstraction algorithm	[31.          0.68022407  2.          0.        ]
discuss templates	[49.         0.6622157  1.         0.       ]
synthesize termination arguments	[50.        0.595998  1.        0.      ]
consider linear lasso programs	[49.          0.66467439  1.          0.        ]
additionally contain strict inequalities	[48.          0.70015024  1.          0.        ]
temporal logic properties	[11.         0.6449364  0.        -1.       ]
probabilistic test theory	[14.          0.65944593  0.         -1.        ]
squashing	[30.          0.69112597  0.          0.        ]
an unknown number	[26.          0.64654621  3.          0.        ]
an heterogeneous nature	[12.          0.78142269  0.          0.        ]
this programme	[16.          0.71831839  0.          0.        ]
a sequential optimization algorithm	[23.          0.74765058  0.          0.        ]
optimization algorithm	[23.          0.74084021  0.         -2.        ]
new notions	[18.          0.58251497  0.         -1.        ]
circuit evaluation strategy	[19.         0.6609071  1.        -1.       ]
bisimulation equivalence within	[32.          0.67532634  1.          0.        ]
a particular true - concurrency model	[32.          0.66308446  2.          0.        ]
particular true	[30.          0.67781225  1.         -1.        ]
additional causal dependencies	[2.         0.66697061 0.         0.        ]
the formulae	[21.          0.65211138  1.          0.        ]
a positive hypotheses	[19.          0.65373592  0.          0.        ]
an arguments	[32.          0.61638047  1.          0.        ]
outlined	[3.         0.56302959 0.         0.        ]
the considered logic	[18.         0.6258051  1.         0.       ]
considered logic proves	[20.          0.62076261  1.          0.        ]
logic proves	[20.          0.62012115  1.         -1.        ]
the considered fragment	[34.          0.61028428  0.          0.        ]
considered fragment	[35.          0.61643277  0.         -1.        ]
- the - art model	[15.       0.67893  2.       0.     ]
art model	[15.          0.68059443  2.         -2.        ]
art model checking techniques based	[15.          0.68024894  2.          0.        ]
particular system	[ 5.          0.67776222  0.         -1.        ]
systematic study	[ 8.          0.68244395  0.         -1.        ]
cut - free proofs	[49.          0.64822549  1.          0.        ]
dynamically maintained	[14.          0.60700586  0.          0.        ]
a syntactical restriction	[16.          0.71752488  2.          0.        ]
\varphi$.	[ 8.          0.59628934  1.         -1.        ]
any linear logic derivation	[28.          0.68829844  1.          0.        ]
{ \pi}02 formulas	[15.         0.7661955  0.         0.       ]
\pi}02 formulas relies	[15.          0.76637474  0.          0.        ]
a novel implementation	[13.          0.81294864  0.          0.        ]
friedman 's trick	[12.          0.84667127  0.          0.        ]
trick exploiting	[14.          0.79751812  1.          0.        ]
engineering perspective	[ 6.          0.68503428  0.         -1.        ]
discuss safe	[18.         0.6974993  0.         0.       ]
safe and unsafe integration schemes	[19.          0.68286846  0.          0.        ]
the quasi - linear fragment	[36.          0.65582927  2.          0.        ]
qlsrn of safe	[35.          0.66812468  2.          0.        ]
messages carry	[27.          0.73284216  1.          0.        ]
a systematic separation	[29.          0.57479665  1.          0.        ]
the practical utility	[18.          0.74106695  0.          0.        ]
an automatic door opener system model	[15.          0.74212275  0.          0.        ]
automatic door opener	[15.          0.74583495  0.         -2.        ]
the underlying language	[7.         0.73516501 0.         0.        ]
every partial recursive function	[14.          0.59609629  0.          0.        ]
the rapidity	[20.          0.75398877  1.          0.        ]
rapidity	[20.          0.75184103  1.         -1.        ]
contains prefix	[9.         0.62872811 0.         0.        ]
relabeling	[5.         0.61021504 0.         0.        ]
approach subsumes cycle detection	[40.          0.64223457  0.          0.        ]
limited - independence hashing	[13.        0.662029  0.        0.      ]
first scalable approximate model counter	[8.         0.61221318 1.         0.        ]
a rather imperative feature	[32.          0.66615686  0.          0.        ]
rather imperative feature	[33.         0.6619992  0.        -1.       ]
imperative feature	[33.          0.66288367  0.         -2.        ]
the permitted set	[18.          0.71233043  0.          0.        ]
the nature	[20.         0.6906263  0.         0.       ]
the first reduction	[40.          0.71661172  2.          0.        ]
nagoya	[25.         0.6824714  1.        -3.       ]
decidable pda	[0 0 0 0]
profinite trees	[11.          0.80038271  0.         -1.        ]
bad state	[38.          0.67464782  0.         -3.        ]
inductive invariant	[ 3.          0.69817414  0.         -1.        ]
lambda - models	[24.          0.64321015  0.          0.        ]
lambda - beta - eta	[49.          0.58818977  1.          0.        ]
eta	[49.         0.5909372  2.        -6.       ]
the plane and spatial relationships	[25.          0.65305955  0.          0.        ]
executable protocol implementations	[ 8.          0.63618796  0.         -1.        ]
both verification	[11.         0.5670077  0.         0.       ]
our reduction	[16.          0.62443924  0.          0.        ]
unabstracted system	[ 2.          0.75144196  0.         -1.        ]
dynamic size	[ 3.          0.70743146  0.         -1.        ]
an mso - formula phi(x	[27.          0.65951178  1.          0.        ]
formula phi(x	[25.          0.68050074  0.         -1.        ]
proof uses automata	[20.          0.65059844  0.          0.        ]
automata - theoretic techniques	[26.         0.6355818  0.         0.       ]
model - theoretic interpretations	[14.          0.64581768  0.          0.        ]
acp (	[49.          0.64804393  4.          0.        ]
model - driven development processes	[19.          0.73171472  0.          0.        ]
driven development	[19.          0.73009087  0.         -2.        ]
actual system	[ 3.          0.69902637  0.         -1.        ]
fixed point logic	[ 2.          0.76183018  0.         -1.        ]
identify subclasses	[7.         0.75172032 1.         0.        ]
since linguistic information	[19.          0.64894608  1.          0.        ]
applied may lead	[42.          0.68970301  0.          0.        ]
the partial basis	[16.          0.68817794  0.          0.        ]
partial basis bb'iw	[16.          0.68092487  0.          0.        ]
the gap	[11.        0.749502  0.        0.      ]
verified timing constraints	[15.         0.7165027  1.         0.       ]
theory ccs	[7.         0.62637366 0.         0.        ]
this concurrent model	[13.         0.6944517  0.         0.       ]
a weak barbed congruence	[16.          0.65690925  0.          0.        ]
a first - order	[15.          0.70366801  1.          0.        ]
implement dynamic evaluation	[16.          0.72720874  1.          0.        ]
several system components modify	[17.         0.6833239  0.         0.       ]
particular portions	[ 5.          0.63706695  0.         -1.        ]
a tactic proof script	[16.         0.6254244  0.         0.       ]
user - provided properties	[10.         0.6687493  0.         0.       ]
provided properties	[11.          0.66195401  0.         -1.        ]
the verification problem	[25.          0.64796497  1.          0.        ]
regular tree model	[16.          0.68829997  0.         -1.        ]
continuous relaxed metrics	[48.          0.63603368  1.          0.        ]
collection f	[13.          0.57759603  0.         -1.        ]
the domains	[18.          0.64565923  1.          0.        ]
even undecidable	[15.          0.68161377  0.          0.        ]
the various fragments	[11.          0.75057579  0.          0.        ]
parallel implementations	[4.         0.69267187 0.         0.        ]
time using symmetric broadcast	[38.          0.61463835  1.          0.        ]
the well - known region abstraction	[39.          0.66113506  1.          0.        ]
known region abstraction	[38.          0.66077626  1.         -1.        ]
region abstraction	[40.          0.65842447  1.         -2.        ]
another symbolic verification method	[38.          0.63924996  0.          0.        ]
symbolic verification method	[40.          0.64727527  0.         -1.        ]
only fragments	[15.          0.63665404  0.          0.        ]
$ \exists^*\forall^*$sl	[23.          0.63724524  2.          0.        ]
essential property	[ 8.          0.64175624  0.         -1.        ]
programs expressed	[9.         0.69614504 0.         0.        ]
confluence even	[14.          0.63890138  2.          0.        ]
revealing much information	[44.          0.71972034  5.          0.        ]
equivalent manner	[35.          0.69055245  4.         -1.        ]
fortunately	[35.          0.63397535  5.          0.        ]
new restrictions	[16.          0.69975901  0.         -1.        ]
a real counterexample	[18.          0.67058795  1.          0.        ]
the resulting theory	[17.          0.75771696  1.          0.        ]
resulting theory	[17.          0.76026637  1.         -1.        ]
the justifications	[21.          0.73824604  0.          0.        ]
justifications provide	[21.          0.74077677  0.          0.        ]
a recipe	[20.          0.74755929  0.          0.        ]
recipe	[20.          0.74803572  0.         -1.        ]
the proof - theoretic study	[8.         0.66272447 0.         0.        ]
shape analysis requires expressive logics	[10.          0.75058258  0.          0.        ]
the matita interactive prover	[22.          0.69813264  1.          0.        ]
purely functional	[12.          0.59124438  0.          0.        ]
the stateless system	[35.          0.61565747  1.          0.        ]
stateless	[32.          0.62007185  0.         -2.        ]
sokolova	[14.         0.6098889  1.         0.       ]
barwise and seligman ( information flow	[34.          0.64521479  3.          0.        ]
an analog	[10.          0.69613343  0.          0.        ]
analog	[10.          0.69308116  0.         -1.        ]
two turing complete c.e	[30.          0.65545137  1.          0.        ]
turing complete c.e	[39.          0.66082692  3.         -2.        ]
spl	[0 0 0 0]
classic decision algorithms	[13.         0.6414245  0.        -1.       ]
counter machines	[13.         0.6576211  0.        -1.       ]
strongly p	[31.          0.65615633  1.          0.        ]
turing reducibility	[20.          0.60836118  2.         -1.        ]
the halting problem	[23.          0.73887392  0.         -1.        ]
eases	[10.          0.61933794  1.          0.        ]
money	[13.          0.63817052  0.          0.        ]
general enough	[28.          0.63294284  0.          0.        ]
an implicit handling	[12.          0.65021593  0.          0.        ]
exponential information	[ 9.          0.65561903  2.         -1.        ]
linear logic proof	[35.          0.56240259  1.         -1.        ]
modelling wireless networks	[28.          0.60141392  3.          0.        ]
usual boehm trees	[39.          0.59965124  2.         -1.        ]
another interesting equation	[13.          0.64423586  1.          0.        ]
succinctly expressed using categorical language	[16.          0.63425852  1.          0.        ]
modified systems	[10.          0.69633667  0.         -1.        ]
process theoretic notion	[5.         0.58507708 0.         0.        ]
relational logic	[12.         0.6475703  1.        -1.       ]
a subset - minimal correction	[13.          0.70148816  1.          0.        ]
partial - orders	[5.         0.54373059 0.         0.        ]
define functions	[25.          0.59142487  0.          0.        ]
the same class	[35.        0.690177  3.        0.      ]
same class	[35.          0.68925899  3.         -1.        ]
real ( algebraic ) coefficients	[34.         0.6107384  1.         0.       ]
simple set	[ 3.          0.68168507  0.         -1.        ]
trim proof checker	[ 9.          0.80179938  0.         -1.        ]
sets involved	[31.          0.63085373  1.          0.        ]
restricted variant	[20.          0.61159149  0.         -1.        ]
processes definable	[4.         0.57270586 0.         0.        ]
process specification language mcrl2	[2.         0.75353926 0.         0.        ]
fully abstract w.r.t	[24.          0.64600365  2.          0.        ]
abstract w.r.t	[23.          0.65228137  2.         -1.        ]
satellites	[0 0 0 0]
correct operation	[ 8.          0.62145732  0.         -1.        ]
give sufficient conditions	[14.          0.65671216  1.          0.        ]
two knowledge bases	[10.          0.68830663  1.          0.        ]
clique - width	[16.         0.6627272  1.         0.       ]
repeated structure	[ 3.          0.79730276  0.         -1.        ]
progress paper	[ 5.          0.65996823  0.         -1.        ]
a few copies	[21.          0.67316551  0.          0.        ]
few copies	[21.          0.67381064  0.         -1.        ]
copies	[21.          0.67444494  0.         -2.        ]
the probabilistic version	[14.          0.62622604  0.          0.        ]
processes according	[12.          0.68492438  0.          0.        ]
the transition map	[13.          0.67121125  2.          0.        ]
\text{np	[47.          0.69219406  3.          0.        ]
defined using dependent type theory	[22.          0.66941207  2.          0.        ]
this blowup	[10.         0.7177956  1.         0.       ]
active participation	[ 9.          0.62715278  0.         -1.        ]
their causality models	[27.          0.68295833  1.          0.        ]
the proof assistant	[18.         0.6538697  1.         0.       ]
the certificate checkers	[26.         0.7064284  0.         0.       ]
analyze real	[10.          0.76731036  0.          0.        ]
real - time systems	[11.          0.75091902  0.          0.        ]
time systems described using	[11.          0.75809648  0.          0.        ]
generalise earlier work	[12.          0.65534879  0.          0.        ]
the ownership	[25.          0.60805421  1.          0.        ]
the usual temporal safety properties	[6.         0.63654696 0.         0.        ]
usual temporal safety properties	[ 6.          0.62300654  0.         -1.        ]
a suitable stratification	[14.          0.65060961  0.          0.        ]
words --	[21.          0.55774661  1.          0.        ]
interwoven	[8.         0.61385836 0.         0.        ]
deductively inferred	[26.          0.68400627  0.          0.        ]
schweikardt showed	[11.          0.71497182  0.          0.        ]
a formal failure analysis	[16.          0.72233236  0.          0.        ]
failure analysis	[24.         0.6763806  2.        -2.       ]
the intrinsically difficult combinatorial structure	[46.          0.62507621  5.          0.        ]
intrinsically difficult combinatorial structure	[50.          0.61801763  5.         -1.        ]
difficult combinatorial structure	[50.          0.62511279  5.         -2.        ]
one or more	[13.          0.71230308  0.         -1.        ]
one or more polynomial endofunctors	[13.         0.7134718  0.         0.       ]
3lqst 0^r$-formulae	[9.         0.65758853 0.         0.        ]
a given problem	[13.          0.65806575  0.          0.        ]
given problem	[15.          0.64809031  0.         -1.        ]
each ceer r	[40.          0.74386912  1.          0.        ]
that completeness	[28.          0.65963084  3.          0.        ]
split invariance also	[30.          0.71888922  1.          0.        ]
iterating	[27.          0.67981918  1.          0.        ]
nontrivial	[17.          0.74287575  0.          0.        ]
defined coinductively	[35.          0.64701599  0.          0.        ]
the standard inductive state - based semantics	[33.          0.61377895  0.          0.        ]
a representation theorem	[36.          0.63529983  0.          0.        ]
urv$	[30.          0.68503864  0.         -1.        ]
urv$ "	[30.          0.68756912  0.          0.        ]
" micro	[17.         0.7231634  1.         0.       ]
\lambda$-calculus refers	[17.          0.72102784  1.          0.        ]
papers	[35.          0.65057677  0.         -2.        ]
papers extending martin	[34.          0.64429896  0.          0.        ]
martin - l\"{o}f 's	[32.          0.63725931  0.         -1.        ]
martin - l\"{o}f 's meaning explanation	[34.         0.6328908  0.         0.       ]
image - finite processes	[20.          0.61076158  1.          0.        ]
a concurrent model	[9.         0.63708346 0.         0.        ]
originally proposed	[46.          0.64107589  2.          0.        ]
two computational objects	[47.          0.66350665  1.         -1.        ]
two computational objects stand	[47.          0.66038086  1.          0.        ]
the runtime complexity	[49.          0.76245142  1.          0.        ]
the stronger relationship	[16.          0.66202208  0.          0.        ]
stronger relationship	[24.          0.61666084  1.         -1.        ]
larger and larger sets	[33.          0.67054224  3.          0.        ]
larger sets	[33.          0.66941093  3.         -1.        ]
our objective	[40.          0.60017055  2.          0.        ]
a univariate polynomial	[24.          0.72134106  1.          0.        ]
the coherence space semantics	[40.          0.65087449  2.          0.        ]
logic within modal logic	[38.          0.59873657  0.          0.        ]
an evaluation system	[26.          0.72160252  0.          0.        ]
the untyped differential lambda - calculus	[13.          0.69637511  0.          0.        ]
untyped differential	[11.          0.72893478  0.         -2.        ]
untyped differential lambda	[12.          0.71228923  0.         -1.        ]
a declarative style	[23.          0.66665494  1.          0.        ]
declarative style	[24.          0.66370405  1.         -1.        ]
unbounded configurations might never contain	[17.          0.71468071  0.          0.        ]
a large benchmark suite	[26.          0.66495093  0.          0.        ]
benchmark suite	[27.          0.66487387  0.         -2.        ]
the tools	[20.          0.62890894  3.          0.        ]
objects called designs	[38.          0.62815874  1.          0.        ]
lolli additionally possesses proof	[34.          0.67815952  0.          0.        ]
proof - theoretic properties	[33.          0.68757494  0.          0.        ]
first offer	[33.          0.61080767  1.          0.        ]
well quasi orders	[37.          0.65950341  1.          0.        ]
so - called dual - horn	[36.          0.63671775  0.          0.        ]
called dual	[38.          0.63235742  0.         -1.        ]
dual - horn	[41.          0.62586007  0.         -1.        ]
investigated state symmetries	[31.          0.63331176  3.          0.        ]
the spectrum	[18.          0.66883985  2.          0.        ]
mean - payoff automata	[19.          0.62038528  1.          0.        ]
a novel procedure	[45.          0.60723125  1.          0.        ]
their computational complexities	[45.          0.63404583  0.          0.        ]
complexities	[49.          0.63882842  0.         -3.        ]
\tau	[46.          0.70759978  0.         -2.        ]
\tau "	[47.          0.70528211  0.          0.        ]
equivalence belongs	[21.          0.62617857  1.          0.        ]
her thesis	[33.          0.64340717  3.          0.        ]
a systematic algorithm	[29.          0.64065014  1.          0.        ]
a cartesian	[33.          0.65179247  1.          0.        ]
cartesian closed category	[36.          0.64593531  1.         -1.        ]
cartesian closed category captures	[37.          0.64581484  1.          0.        ]
the limit	[28.          0.65975082  0.          0.        ]
the monadic base	[22.          0.65957276  0.          0.        ]
provides flexible expressive means	[10.          0.71179729  0.          0.        ]
the decidability results	[15.          0.71268988  0.          0.        ]
some temporal properties	[16.          0.63176355  1.          0.        ]
a broad sufficient criterion	[11.          0.75470665  0.          0.        ]
v$	[43.          0.66592518  1.         -5.        ]
consistently specified	[13.          0.61703682  0.          0.        ]
enables redundant searches	[8.        0.6518424 0.        0.       ]
a very hard problem	[15.          0.66669631  1.          0.        ]
hard problem due	[18.          0.65055179  1.          0.        ]
these problem	[21.          0.70171726  0.          0.        ]
often based	[17.          0.69017866  0.          0.        ]
our library	[29.          0.62893888  2.          0.        ]
these semantics	[27.          0.63754376  0.          0.        ]
$ \mathit{np}\cap \mathit{conp}$	[38.          0.63233451  1.          0.        ]
\mathit{np}\cap \mathit{conp}$	[38.          0.63301699  1.         -1.        ]
the creation	[46.          0.67600965  2.          0.        ]
logicweb	[ 5.          0.81118312  0.         -2.        ]
hybridization	[10.          0.66487392  0.         -1.        ]
an nc path - checking algorithm	[46.          0.65991555  1.          0.        ]
missing specifications	[17.          0.69278812  0.          0.        ]
haskell 's standard prelude	[18.          0.74274128  0.          0.        ]
the refinement problems	[24.          0.65756904  0.          0.        ]
provide experimental results showing	[28.          0.62686838  0.          0.        ]
finite - degree predicates	[18.          0.72030735  0.          0.        ]
networking	[17.          0.59780035  0.         -1.        ]
topics related	[11.          0.69042608  0.          0.        ]
this equation	[18.          0.75717088  0.          0.        ]
equation w.r.t l\"{u}ttgen	[19.          0.74793832  0.          0.        ]
( n	[17.          0.60040946  1.          0.        ]
extracts solution functions	[32.          0.63519226  3.          0.        ]
syntax - guided synthesis benchmarks	[31.          0.62787618  4.          0.        ]
guided synthesis benchmarks shows	[36.          0.62057067  4.          0.        ]
synthesis benchmarks	[39.          0.62100498  4.         -2.        ]
pseudo - terms	[17.          0.65363257  0.          0.        ]
our representation	[32.          0.66659187  0.          0.        ]
a typed	[15.          0.65526161  0.          0.        ]
a computability argument	[26.          0.65245734  0.          0.        ]
computability argument	[27.          0.64655664  0.         -2.        ]
computability argument adapted	[27.          0.64774081  0.          0.        ]
the global system behavior	[19.         0.6837352  0.         0.       ]
the weakening rule	[21.          0.76089657  1.          0.        ]
scheduler attains	[30.          0.66463019  0.          0.        ]
this correspondence	[34.          0.63573181  0.          0.        ]
the model checker	[36.          0.64788092  0.          0.        ]
a candidate scheduler	[23.          0.73086824  1.          0.        ]
calculation using	[36.          0.69703174  1.          0.        ]
without sorting networks	[40.          0.63657366  0.          0.        ]
a quantitative extension	[21.          0.65803193  0.          0.        ]
our quantitative deduction system	[14.          0.71964199  0.          0.        ]
quantitative deduction system	[15.          0.71173333  0.         -2.        ]
quantitative deduction system extends	[15.          0.70885336  0.          0.        ]
theoretic fragment	[38.          0.59413789  1.         -1.        ]
theoretic fragment \flqsr	[35.          0.60157657  1.          0.        ]
\flqsr	[37.          0.60368237  1.         -1.        ]
called hocqa	[8.         0.81037335 0.         0.        ]
hocqa	[ 8.          0.81003515  0.         -1.        ]
a " context modality	[29.          0.67032769  2.          0.        ]
" context modality	[29.          0.67040547  2.         -1.        ]
context modality	[29.          0.67172571  2.         -2.        ]
ml4pg relates	[35.          0.65216416  3.          0.        ]
higher order pi	[15.          0.62553482  0.         -1.        ]
higher order pi - calculus	[14.          0.63231742  0.          0.        ]
provably correct	[20.          0.56736146  0.          0.        ]
the programs ' operations	[36.          0.61174246  0.          0.        ]
relates properties like logical	[27.          0.66298533  1.          0.        ]
like logical	[24.          0.68330736  0.         -1.        ]
logical and behavioral equivalence	[23.          0.68879511  0.          0.        ]
computing almost	[48.          0.69269361  2.          0.        ]
equally likely	[20.          0.65494692  1.          0.        ]
likely	[20.          0.65541073  1.         -1.        ]
a commutation rule	[23.          0.72967878  0.          0.        ]
the first - order unification algorithm	[26.          0.66683611  0.          0.        ]
order unification algorithm	[25.          0.65293836  0.         -2.        ]
order unification algorithm defined	[25.          0.65242654  0.          0.        ]
a convenient definition principle	[17.          0.67899886  0.          0.        ]
deduction and computation ( i.e. , rewriting ) steps	[5.         0.70633197 0.         0.        ]
problem based	[5.         0.65839258 0.         0.        ]
the so - called safety function	[46.          0.62596922  1.          0.        ]
called safety function able	[47.          0.63234653  1.          0.        ]
safety function	[45.          0.63411908  1.         -2.        ]
. note	[25.          0.63122354  0.          0.        ]
intuitionistic propositional logic	[25.          0.67667271  1.         -1.        ]
the pspace - completeness	[20.          0.70920498  1.          0.        ]
real transition systems operate	[8.         0.70121597 0.         0.        ]
obtaining bounds	[16.          0.68958005  0.          0.        ]
the usual output	[23.          0.72111185  2.          0.        ]
gathers proof statistics	[33.          0.67328483  2.          0.        ]
proof statistics	[34.          0.67941971  2.         -1.        ]
statistics	[34.          0.67878932  1.         -2.        ]
pre - processes data	[42.          0.65506489  2.          0.        ]
processes data	[39.          0.66224555  2.         -1.        ]
an abstract algebra	[12.          0.70376337  1.          0.        ]
serial	[15.          0.70187204  1.          0.        ]
the restricted case	[50.          0.63780973  1.          0.        ]
extends ctl	[25.          0.63769833  0.          0.        ]
any needed redex	[8.         0.63151462 0.         0.        ]
needed redex	[ 8.          0.63417094  0.         -1.        ]
express non	[24.       0.61774  0.       0.     ]
the most common forms	[16.          0.63180018  1.          0.        ]
inductive definitions found	[35.          0.62701541  1.          0.        ]
a uniform formal syntax	[29.          0.67594592  0.          0.        ]
these graphs	[14.          0.64560542  1.          0.        ]
